Tourist Attraction,Name,Rating,Date and criteria,Title,Review,Compound Sentiment,Normalised Sentiment
Amber_Palace-Amer,sightseeingjaipur.com,5.0 of 5 bubbles,Jun 2022 • Friends,Jaipur favorite ,Very very nice dont miss best monument  in india after taj mahal people love very after visit this place and want come again here,0.736,5
Amber_Palace-Amer,arshan,5.0 of 5 bubbles,May 2022 • Friends,Fantastic experience,Amer fort is very old and fantastic place for visiting my tour guide his explain everything good job babu bhaiya,0.7759,5
Amber_Palace-Amer,Joe,5.0 of 5 bubbles,May 2022,Beauty at Its Best,We Booked this Tour With Unseen India and got Mr VIjay as Guide and trust me this is the Best Place to visit in Jaipur,0.8176,5
Amber_Palace-Amer,Manoj Kumar,4.0 of 5 bubbles,May 2022 • Friends,Amber Palace,Amazing experience. Great architecture design and beautiful historical site. Guides  are available to give you a glimpse of every historic spot at the palace. The best time to visit is the evening you can see the lighting also,0.9517,5
Amber_Palace-Amer,sameer chandra V,5.0 of 5 bubbles,May 2022 • Family,"Amber fort, an unforgettable pleasant experience",What a heritage. Amber fort is a once in a lifetime experience. It's just simply breathtaking. Just be careful of the guides mafia and street hawkers. But they aren't pestering like Agra and fatehpur sikri,-0.0938,3
Amber_Palace-Amer,Mr. Archi,5.0 of 5 bubbles,May 2022,Family Holiday,Now in summer its open till 8pm from Morning 8am . Lights are put inside fort so you can visit easily in late evening . ,0.34,4
Amber_Palace-Amer,Rahul 982,5.0 of 5 bubbles,May 2022 • Family,Lovely fort,Awesome place to hang out.... beautiful scenic view of Lake....and beautiful fort...must place to visit once in a lifetime...,0.9169,5
Amber_Palace-Amer,Anand D Nanavati,5.0 of 5 bubbles,Nov 2021,Nice fort.  Half day visit.,Its a nice fort in city amer.  Its a half day visit.  You may buy from the shop which the guide takes you to as the prices are reasonable over there compared to other shops.,0.4215,4
Jantar_Mantar_Jaipur,David D,5.0 of 5 bubbles,Jan 2023,The observatory of the rulers of Jaipur.,"This was where the rulers of Jaipur had teams of astronomers and astrologers watching the heavens to make observations. It contains a number of technical marvels, including the world’s largest purpose-built sundial. However, as impressive as everything here is, it didn’t advance the science of astronomy much, as the theories built upon here were already known elsewhere and the precision of the observations didn’t in themselves add to scientific knowledge. But it is still a very impressive sight to see and a must-see while in Jaipur.",0.8625,5
Jantar_Mantar_Jaipur,Arun Mani Kanta Gunda,5.0 of 5 bubbles,May 2022 • Solo,Excellent ,"What a beautiful location and scenery,nature is really cool, enjoyed the visit and stay here very valuable moments from history can be seen here",0.9255,5
Jantar_Mantar_Jaipur,Woodstag,4.0 of 5 bubbles,Oct 2022,Must visit Jantar Mantar Astronomy and Science site,Recommend booking a guide in advance to provide the historical facts and how the impressive solar based astronomy and science instruments worked 1728. Jantar Mantar is a great educational site to visit and experience. You are impressed with the scientific acumen of our ancestors to be able to predict the position of the sun without the aid of computing to 2 seconds. It houses the largest sun dial in the world.,0.9186,5
Jantar_Mantar_Jaipur,Shashank Dixit,4.0 of 5 bubbles,Dec 2022 • Family,Astronomical and Cosmic Calculation Center of 17th Century ,"Jantar Mantar that can better be understand as the place for performing astronomical and cosmic calculation with the light of the sun and the rotation of the Earth around the Sun.What is today's one of the world heritage site was built by Sawai Jai Singh in 1728 who had the insyreat and fascination towards astronomical science. He had built 5 Jantar Mantars across the western part of the country (Jaipur, Mathura, Ujjain and Benaras) though currently operational only in Jaipur.Definitely recommend and should be part of your city tour that can be very informative to the children.Refer to the review photos for the ticket prices break up and operating hours.",0.8225,5
Jantar_Mantar_Jaipur,KittyinLondon,4.0 of 5 bubbles,Dec 2022 • Couples,Big queues in afternoon,"We had a guide with us all day so when we arrived here in the afternoon, he was able to bypass the queue of at least an hour and get us in. We did feel bad about that. This is an interesting place, and there are signposts that explain things, but our guide enhanced that experience through his explanations.Allow 1 hour.",-0.1027,3
Jantar_Mantar_Jaipur,tarun9369,3.0 of 5 bubbles,Dec 2022 • Family,Rich Indian heritage,"Jantar mantar is an ancient site which has various structures used to determine the time , location and distance of celestial objects...this was made by the royal kings of Jaipur and located at five locations in India including jaipur...it's walkable distance from city palace Jaipur...entry ticket is there ( can not be taken online)...better to take a guide as they can explain how the structures work...one time.visit place...it's open garden and there is a snack counter at the exit...",0.0,3
Jantar_Mantar_Jaipur,weiwei_sg,5.0 of 5 bubbles,Dec 2022 • Family,Astronomy and Astrology ,"Unless you know how astronomical instruments work, you need a guide to explain the functions, working and astrological beliefs in this small but well maintained park. Most interesting that the ancients had knowledge to measure time to the accuracy of within 2 seconds. ",0.7677,5
Jantar_Mantar_Jaipur,Something Tookish,5.0 of 5 bubbles,Nov 2022,Remarkable astrology devices,"These are solar devices built to track the heavens for the purpose of astrology. Remarkable large and accurate observation devices. Clean, well maintained grounds with descriptive signs at the devices. Worth a stop.",0.8689,5
Jantar_Mantar_Jaipur,singhasam,4.0 of 5 bubbles,Nov 2022,A Tale of Two Sites.,"MONEY can be life for a country's great archaeological sites....but lack of it can be death.Of all the places I visited during a fantastic holiday to India it was Jantar Mantar that brought home to me the fine margins between deciding what to preserve of a country's history and what to abandon to the elements and encroaching undergrowth.First I'll give you the good news because much money has been lavished on Jantar Mantar to ensure that this large site containing nineteen astronomical instruments is preserved for future generations to enjoy and appreciate.It was completed in 1734 and deserves its place as a UNESCO World Heritage site.Among the instruments I strolled round were the world's largest stone sundial.For those of you who don't know -- and that included me because I had to look it up -- Jantar Mantar literally means ""calculating machine"".This astronomical observatory  touches everything from star and zodiac signs to time, the sun and the location of the Pole star.To show you how good their calculations were, the best instrument can calculate the correct time accurate to within two seconds.Now we come to the bad news.A short time later in my holiday I climbed all the way up to the Sun Temple overlooking Jaipur.Along the way my guide pointed to the left where a farmer wearing only a loin cloth was stood near a big pile of cow manure feeding leaves to his animals.Very nice, I thought, and prepared to walk away, but my guide shook his head and pointed again. This time I saw what he meant.Beyond the pile of manure and almost swallowed up by trees and thick undergrowth was a smaller version of Jantar Mantar.We stumbled our way through thorny growth, grass and tree roots and the deeper we got the clearer our view of the astronomical instruments became.Many still had their original curved marble marked out in sections for calculations, but some had been damaged or looted, other had been destroyed altogether and it was clear that Nature and the passage of time had not been kind to the site.So why am I mentioning it? Because this site is older and, therefore, historically more important than Jantar Mantar.Its downfall lay in its size. It was built in the very early 1700s but was much smaller than Jantar Mantar, so when restoration money became available the authorities opted to spend it on the much larger site. To me it is a bit like renovating a football stadium while leaving the Colosseum to crumble into ruins.What anyone reading this review could do is pay their own visit to the Sun Temple and then stop off and view this astronomical site for themselves. If enough tourists mention it then perhaps the Indian authorities will spare a bit of money to preserve this site as well.Jantar Mantar is a wonderful and fascinating site to visit, but spare a thought for its smaller poorer brother on your way up to the Sun Temple.",0.9483,5
Jantar_Mantar_Jaipur,Aseem,5.0 of 5 bubbles,Oct 2022 • Family,Cool,Super monumnetal design beautiful and worth visiting. Area is nice and good exploring it. You must visit here at least once in lifetime opportunity. Histltoric value which gets multiplied after visiting. Knowledgable,0.9618,5
Jantar_Mantar_Jaipur,Shwetha,5.0 of 5 bubbles,Oct 2022 • Family,Fascinating Jantar Mantar,"Fascinating experience!! Huge revelation about the scientific acen of our ancestors. To be able to predict the position of the sun without the computer, hundreds of years ago nearest to 2 seconds is no little task.Visiting this place with a guide is essential to learn more about  this place. It houses the largest sun dial in the world.",0.6351,5
Jantar_Mantar_Jaipur,Rakesh A L,5.0 of 5 bubbles,Oct 2022 • Family,Astronomy and Astrological Instruments,Amazing instruments which we made in the 17th Century. Used for Astronomy and Astrology purpose. Please take a good guide as he will clearly explain how each instrument is used. Make sure that you go in a Sunny day as you need bright sunlight to use all the instruments.,0.9565,5
Jantar_Mantar_Jaipur,Vandana,5.0 of 5 bubbles,Oct 2022 • Family,The most accurate of the 5 jantar mantars in India,This is a must visit on a clear sunny day . A guided tour is advisable so that you get to understand the instruments well. Very accurate. ,0.7579,5
Jantar_Mantar_Jaipur,Mukesh B,5.0 of 5 bubbles,Aug 2022 • Friends,Auditorium session a must,"Royals are not for the luxurious life, their battles, the size of their state, their palaces and the wealth they amassed. Not too many Kings are known to be involved in science and scientific experiments. But Jai Singh of Jaipur was different. He understood the growing population of his state and shifted from his ancestral Kingdom Aamer by creating a complete new city called Jaipur in the early 17th century.The boundary walls were created with pink stones hence the name Pink City.The king had planned the city in colonies and the roads of each colony is cross crossed exactly in 90 degrees. You would never be lost in Jaipur city, ant street you are in will connect you to the main road exactly in 90 degrees.That's science used in planning the city.Coming to Jantar mantar. It is another masterpiece of science and understanding of heavenly bodies.In the days when watches and clocks were not available, Jain Singh with his men created the perfect Sun Dial. No one would have thought that sun and it's shade can be used to locate the currect time of the day minute by minute.There are other set ups created in Jantar, all to do with the study of heavenly bodies and their connection with human life like the zodiac signs.I strongly suggest one should visit the Auditorium in Jantar Mantar first. An half an hour audio video session gives you a clear understanding of each and every set up created inside the Jantar Mantar. Once you have known how each one of them functions, the way you look at it changes completely.It is no more a piece of ancient monuments to you but the science. You start analysing it in the same manner it was designed for.You tend to think like a scientist and not a mere spectator or visitor.Unlike the monument in other cities, this place is laced with green garden and trees. It gives you relief from the scorching heat from the Sun. The washroom is well maintained.All in all a great place to explore of our ancient science at a very affordable ticket price",0.9959,5
